,Date,Country,Confirmed,Recovered,Deaths
20637,2020-05-10,San Marino,628,126,41
20658,2020-05-10,Tajikistan,612,0,20
20580,2020-05-10,Jordan,540,389,9
20659,2020-05-10,Tanzania,509,183,21
20578,2020-05-10,Jamaica,502,90,9
20602,2020-05-10,Malta,496,433,5
20657,2020-05-10,Taiwan*,440,366,6
20547,2020-05-10,Equatorial Guinea,439,13,4
20673,2020-05-10,Venezuela,414,193,10
20675,2020-05-10,West Bank and Gaza,375,263,2
20604,2020-05-10,Mauritius,332,320,10
20609,2020-05-10,Montenegro,324,290,9
20526,2020-05-10,Chad,322,53,31
20510,2020-05-10,Benin,319,62,2
20643,2020-05-10,Sierra Leone,307,67,18
20674,2020-05-10,Vietnam,288,241,0
20633,2020-05-10,Rwanda,284,140,0
20531,2020-05-10,Congo (Brazzaville),274,33,10
20678,2020-05-10,Zambia,267,117,7
20521,2020-05-10,Cabo Verde,246,56,2
20551,2020-05-10,Ethiopia,239,99,5
20638,2020-05-10,Sao Tome and Principe,208,4,5
20591,2020-05-10,Liberia,199,79,20
20597,2020-05-10,Madagascar,193,101,0
20566,2020-05-10,Haiti,182,17,15
20519,2020-05-10,Burma,180,72,6
20662,2020-05-10,Togo,174,89,11
20550,2020-05-10,Eswatini,172,27,2
20525,2020-05-10,Central African Republic,143,10,0
20516,2020-05-10,Brunei,141,134,1
20522,2020-05-10,Cambodia,122,120,0
20667,2020-05-10,Uganda,121,55,0
20649,2020-05-10,South Sudan,120,2,0
20663,2020-05-10,Trinidad and Tobago,116,107,8
20613,2020-05-10,Nepal,110,31,0
20565,2020-05-10,Guyana,104,35,10
20607,2020-05-10,Monaco,96,82,4
20503,2020-05-10,Bahamas,92,37,11
20611,2020-05-10,Mozambique,91,34,0
20506,2020-05-10,Barbados,84,57,7
20593,2020-05-10,Liechtenstein,82,55,1
20592,2020-05-10,Libya,64,24,3
20598,2020-05-10,Malawi,56,14,3
20677,2020-05-10,Yemen,51,1,8
20656,2020-05-10,Syria,47,29,3
20496,2020-05-10,Angola,45,13,2
20608,2020-05-10,Mongolia,42,14,0
20548,2020-05-10,Eritrea,39,37,0
20679,2020-05-10,Zimbabwe,36,9,4
20497,2020-05-10,Antigua and Barbuda,25,19,3
20661,2020-05-10,Timor-Leste,24,21,0
20514,2020-05-10,Botswana,23,12,1
20561,2020-05-10,Grenada,21,13,0
20556,2020-05-10,Gambia,20,9,1
20587,2020-05-10,Laos,19,13,0
20635,2020-05-10,Saint Lucia,18,17,0
20509,2020-05-10,Belize,18,16,2
20552,2020-05-10,Fiji,18,14,0
20636,2020-05-10,Saint Vincent and the Grenadines,17,9,0
20542,2020-05-10,Dominica,16,15,0
20612,2020-05-10,Namibia,16,11,0
20616,2020-05-10,Nicaragua,16,7,5
20634,2020-05-10,Saint Kitts and Nevis,15,14,0
20520,2020-05-10,Burundi,15,7,1
20567,2020-05-10,Holy See,12,2,0
20642,2020-05-10,Seychelles,11,10,0
20530,2020-05-10,Comoros,11,0,1
20653,2020-05-10,Suriname,10,9,1
20596,2020-05-10,MS Zaandam,9,0,2
20624,2020-05-10,Papua New Guinea,8,8,0
20603,2020-05-10,Mauritania,8,6,1
20511,2020-05-10,Bhutan,7,5,0
20676,2020-05-10,Western Sahara,6,5,0
20854,2020-05-11,US,1347881,232733,80682
20838,2020-05-11,Spain,227436,137139,26744
20858,2020-05-11,United Kingdom,224332,1015,32141
20820,2020-05-11,Russia,221344,39801,2009
20765,2020-05-11,Italy,219814,106587,30739
20742,2020-05-11,France,177547,56835,26646
20746,2020-05-11,Germany,172576,145617,7661
20703,2020-05-11,Brazil,169594,67384,11653
20853,2020-05-11,Turkey,139771,95780,3841
20761,2020-05-11,Iran,109286,87422,6685
20716,2020-05-11,China,84011,79198,4637
20712,2020-05-11,Canada,71264,33007,5115
20759,2020-05-11,India,70768,22549,2294
20814,2020-05-11,Peru,68822,22406,1961
20696,2020-05-11,Belgium,53449,13697,8707
20802,2020-05-11,Netherlands,42987,149,5475
20827,2020-05-11,Saudi Arabia,41014,12737,255
20793,2020-05-11,Mexico,36327,23100,3573
20810,2020-05-11,Pakistan,32081,8555,706
20843,2020-05-11,Switzerland,30344,26800,1845
20715,2020-05-11,Chile,30063,13605,323
20732,2020-05-11,Ecuador,29509,3433,2145
20817,2020-05-11,Portugal,27679,2549,1144
20842,2020-05-11,Sweden,26670,4971,3256
20695,2020-05-11,Belarus,23906,6531,135
20832,2020-05-11,Singapore,23822,3225,21
20818,2020-05-11,Qatar,23623,2840,14
20763,2020-05-11,Ireland,23135,17110,1467
20857,2020-05-11,United Arab Emirates,18878,5381,201
20764,2020-05-11,Israel,16506,11843,258
20816,2020-05-11,Poland,16326,5816,811
20689,2020-05-11,Austria,15882,14061,620
20767,2020-05-11,Japan,15847,8293,633
20693,2020-05-11,Bangladesh,15691,2902,239
20856,2020-05-11,Ukraine,15648,3288,408
20819,2020-05-11,Romania,15588,7245,982
20760,2020-05-11,Indonesia,14265,2881,991
20717,2020-05-11,Colombia,11613,2825,479
20815,2020-05-11,Philippines,11086,1999,726
20771,2020-05-11,"Korea, South",10936,9670,258
20727,2020-05-11,Denmark,10711,8526,533
20836,2020-05-11,South Africa,10652,4357,206
20731,2020-05-11,Dominican Republic,10634,2870,393
20829,2020-05-11,Serbia,10176,3290,218
20733,2020-05-11,Egypt,9746,2172,533
20773,2020-05-11,Kuwait,9286,2907,65
20811,2020-05-11,Panama,8616,4687,249
20726,2020-05-11,Czechia,8176,4711,282
20808,2020-05-11,Norway,8132,32,224
20688,2020-05-11,Australia,6970,6213,97
20787,2020-05-11,Malaysia,6726,5113,109
20798,2020-05-11,Morocco,6281,2811,188
20686,2020-05-11,Argentina,6278,1837,314
20741,2020-05-11,Finland,5984,4000,271
20682,2020-05-11,Algeria,5891,2841,507
20692,2020-05-11,Bahrain,5236,2152,8
20769,2020-05-11,Kazakhstan,5207,2074,32
20794,2020-05-11,Moldova,4995,1980,175
20747,2020-05-11,Ghana,4700,494,22
20680,2020-05-11,Afghanistan,4687,558,122
20806,2020-05-11,Nigeria,4641,902,150
20783,2020-05-11,Luxembourg,3888,3602,101
20809,2020-05-11,Oman,3573,1250,17
20687,2020-05-11,Armenia,3392,1359,46
20757,2020-05-11,Hungary,3284,958,421
20848,2020-05-11,Thailand,3015,2796,56
20700,2020-05-11,Bolivia,2831,299,122
20762,2020-05-11,Iraq,2818,1790,110
20748,2020-05-11,Greece,2726,1374,151
20711,2020-05-11,Cameroon,2689,1524,125
20690,2020-05-11,Azerbaijan,2589,1680,32
20860,2020-05-11,Uzbekistan,2486,1988,10
20723,2020-05-11,Croatia,2196,1784,91
20751,2020-05-11,Guinea,2146,714,11
20701,2020-05-11,Bosnia and Herzegovina,2141,1114,113
20756,2020-05-11,Honduras,2100,206,116
20705,2020-05-11,Bulgaria,1990,461,93
20828,2020-05-11,Senegal,1886,715,19
20758,2020-05-11,Iceland,1801,1773,10
20724,2020-05-11,Cuba,1783,1229,77
20737,2020-05-11,Estonia,1741,751,61
20722,2020-05-11,Cote d'Ivoire,1730,818,21
20807,2020-05-11,North Macedonia,1664,1200,91
20840,2020-05-11,Sudan,1526,162,74
20803,2020-05-11,New Zealand,1497,1398,21
20782,2020-05-11,Lithuania,1485,833,50
20834,2020-05-11,Slovenia,1460,256,102
20833,2020-05-11,Slovakia,1457,959,26
20729,2020-05-11,Djibouti,1227,872,3
20750,2020-05-11,Guatemala,1114,111,26
20835,2020-05-11,Somalia,1089,121,52
20852,2020-05-11,Tunisia,1032,727,45
20720,2020-05-11,Congo (Kinshasa),1024,141,41
20774,2020-05-11,Kyrgyzstan,1016,688,12
20734,2020-05-11,El Salvador,958,325,18
20776,2020-05-11,Latvia,946,464,18
20725,2020-05-11,Cyprus,901,401,16
20788,2020-05-11,Maldives,897,29,3
20772,2020-05-11,Kosovo,884,655,28
20681,2020-05-11,Albania,872,654,31
20839,2020-05-11,Sri Lanka,869,343,9
20777,2020-05-11,Lebanon,859,234,26
20805,2020-05-11,Niger,832,637,46
20743,2020-05-11,Gabon,802,127,9
20721,2020-05-11,Costa Rica,801,517,7
20752,2020-05-11,Guinea-Bissau,761,26,3
20706,2020-05-11,Burkina Faso,760,584,50
20683,2020-05-11,Andorra,755,550,48
20813,2020-05-11,Paraguay,724,170,10
20728,2020-05-11,Diamond Princess,712,651,13
20789,2020-05-11,Mali,712,377,39
20859,2020-05-11,Uruguay,711,523,19
20770,2020-05-11,Kenya,700,251,33
20846,2020-05-11,Tajikistan,661,0,21
20745,2020-05-11,Georgia,638,317,11
20825,2020-05-11,San Marino,628,130,41
20768,2020-05-11,Jordan,562,390,9
20847,2020-05-11,Tanzania,509,183,21
20766,2020-05-11,Jamaica,505,90,9
20790,2020-05-11,Malta,503,434,5
20845,2020-05-11,Taiwan*,440,368,7
20735,2020-05-11,Equatorial Guinea,439,13,4
20861,2020-05-11,Venezuela,422,205,10
20863,2020-05-11,West Bank and Gaza,375,301,2
20831,2020-05-11,Sierra Leone,338,72,19
20719,2020-05-11,Congo (Brazzaville),333,53,11
20792,2020-05-11,Mauritius,332,322,10
20797,2020-05-11,Montenegro,324,294,9
20714,2020-05-11,Chad,322,53,31
20698,2020-05-11,Benin,319,62,2
20862,2020-05-11,Vietnam,288,249,0
20821,2020-05-11,Rwanda,285,150,0
20866,2020-05-11,Zambia,267,117,7
20709,2020-05-11,Cabo Verde,260,58,2
20739,2020-05-11,Ethiopia,250,105,5
20779,2020-05-11,Liberia,211,85,20
20754,2020-05-11,Haiti,209,17,16
20826,2020-05-11,Sao Tome and Principe,208,4,5
20785,2020-05-11,Madagascar,186,101,0
20850,2020-05-11,Togo,181,89,11
20707,2020-05-11,Burma,180,74,6
20738,2020-05-11,Eswatini,175,28,2
20837,2020-05-11,South Sudan,156,2,0
20713,2020-05-11,Central African Republic,143,10,0
20704,2020-05-11,Brunei,141,134,1
20801,2020-05-11,Nepal,134,33,0
20710,2020-05-11,Cambodia,122,121,0
20855,2020-05-11,Uganda,121,55,0
20851,2020-05-11,Trinidad and Tobago,116,107,8
20753,2020-05-11,Guyana,109,36,10
20799,2020-05-11,Mozambique,103,34,0
20795,2020-05-11,Monaco,96,85,4
20691,2020-05-11,Bahamas,93,39,11
20694,2020-05-11,Barbados,84,57,7
20781,2020-05-11,Liechtenstein,82,55,1
20780,2020-05-11,Libya,64,28,3
20786,2020-05-11,Malawi,57,24,3
20865,2020-05-11,Yemen,56,1,9
20844,2020-05-11,Syria,47,29,3
20684,2020-05-11,Angola,45,13,2
20796,2020-05-11,Mongolia,42,14,0
20736,2020-05-11,Eritrea,39,38,0
20867,2020-05-11,Zimbabwe,36,9,4
20685,2020-05-11,Antigua and Barbuda,25,19,3
20849,2020-05-11,Timor-Leste,24,21,0
20702,2020-05-11,Botswana,24,12,1
20744,2020-05-11,Gambia,22,10,1
20749,2020-05-11,Grenada,21,13,0
20775,2020-05-11,Laos,19,13,0
20823,2020-05-11,Saint Lucia,18,17,0
20697,2020-05-11,Belize,18,16,2
20740,2020-05-11,Fiji,18,14,0
20824,2020-05-11,Saint Vincent and the Grenadines,17,9,0
20730,2020-05-11,Dominica,16,15,0
20800,2020-05-11,Namibia,16,11,0
20804,2020-05-11,Nicaragua,16,7,5
20822,2020-05-11,Saint Kitts and Nevis,15,14,0
20708,2020-05-11,Burundi,15,7,1
20755,2020-05-11,Holy See,12,2,0
20830,2020-05-11,Seychelles,11,10,0
20718,2020-05-11,Comoros,11,0,1
20841,2020-05-11,Suriname,10,9,1
20699,2020-05-11,Bhutan,9,5,0
20784,2020-05-11,MS Zaandam,9,0,2
20812,2020-05-11,Papua New Guinea,8,8,0
20791,2020-05-11,Mauritania,8,6,1
20864,2020-05-11,Western Sahara,6,6,0
21042,2020-05-12,US,1369376,230287,82356
21008,2020-05-12,Russia,232243,43512,2116
21026,2020-05-12,Spain,228030,138980,26920
21046,2020-05-12,United Kingdom,227741,1023,32769
20953,2020-05-12,Italy,221216,109039,30911
20930,2020-05-12,France,178349,57898,26994
20891,2020-05-12,Brazil,178214,72597,12461
20934,2020-05-12,Germany,173171,147200,7738
21041,2020-05-12,Turkey,141475,98889,3894
20949,2020-05-12,Iran,110767,88357,6733
20904,2020-05-12,China,84018,79222,4637
20947,2020-05-12,India,74292,24420,2415
20900,2020-05-12,Canada,72419,34055,5300
21002,2020-05-12,Peru,72059,23324,2057
20884,2020-05-12,Belgium,53779,13732,8761
20990,2020-05-12,Netherlands,43183,149,5529
21015,2020-05-12,Saudi Arabia,42925,15257,264
20981,2020-05-12,Mexico,38324,25935,3926
20998,2020-05-12,Pakistan,34336,8812,737
20903,2020-05-12,Chile,31721,14125,335
20920,2020-05-12,Ecuador,30419,3433,2327
21031,2020-05-12,Switzerland,30380,26800,1867
21005,2020-05-12,Portugal,27913,3013,1163
21030,2020-05-12,Sweden,27272,4971,3313
21006,2020-05-12,Qatar,25149,3019,14
20883,2020-05-12,Belarus,24873,6974,142
21020,2020-05-12,Singapore,24671,3851,21
20951,2020-05-12,Ireland,23242,17110,1488
21045,2020-05-12,United Arab Emirates,19661,6012,203
21004,2020-05-12,Poland,16921,6131,839
20881,2020-05-12,Bangladesh,16660,3147,250
20952,2020-05-12,Israel,16529,12083,260
21044,2020-05-12,Ukraine,16023,3373,425
20955,2020-05-12,Japan,15968,8531,657
20877,2020-05-12,Austria,15961,14148,623
21007,2020-05-12,Romania,15778,7685,1002
20948,2020-05-12,Indonesia,14749,3063,1007
20905,2020-05-12,Colombia,12272,2971,493
21024,2020-05-12,South Africa,11350,4357,206
21003,2020-05-12,Philippines,11350,2106,751
20959,2020-05-12,"Korea, South",10962,9695,259
20919,2020-05-12,Dominican Republic,10900,3221,402
20915,2020-05-12,Denmark,10789,8778,527
20961,2020-05-12,Kuwait,10277,3101,75
21017,2020-05-12,Serbia,10243,3600,220
20921,2020-05-12,Egypt,10093,2326,544
20999,2020-05-12,Panama,8783,6021,252
20914,2020-05-12,Czechia,8221,4889,283
20996,2020-05-12,Norway,8157,32,228
20876,2020-05-12,Australia,6980,6270,98
20975,2020-05-12,Malaysia,6742,5223,109
20874,2020-05-12,Argentina,6563,1862,319
20986,2020-05-12,Morocco,6418,2991,188
20870,2020-05-12,Algeria,6067,2998,515
20929,2020-05-12,Finland,6003,4300,275
20880,2020-05-12,Bahrain,5531,2192,9
20957,2020-05-12,Kazakhstan,5279,2223,32
20982,2020-05-12,Moldova,5154,2069,182
20935,2020-05-12,Ghana,5127,494,22
20868,2020-05-12,Afghanistan,4963,610,127
20994,2020-05-12,Nigeria,4787,959,158
20971,2020-05-12,Luxembourg,3894,3610,102
20997,2020-05-12,Oman,3721,1250,17
20875,2020-05-12,Armenia,3538,1430,47
20945,2020-05-12,Hungary,3313,1007,425
21036,2020-05-12,Thailand,3017,2798,56
20888,2020-05-12,Bolivia,2964,313,128
20950,2020-05-12,Iraq,2913,1903,112
20936,2020-05-12,Greece,2744,1374,152
20878,2020-05-12,Azerbaijan,2693,1680,33
20899,2020-05-12,Cameroon,2689,1524,125
21048,2020-05-12,Uzbekistan,2519,2010,10
20939,2020-05-12,Guinea,2298,816,11
20911,2020-05-12,Croatia,2207,1808,91
20889,2020-05-12,Bosnia and Herzegovina,2158,1168,117
20944,2020-05-12,Honduras,2080,211,121
20893,2020-05-12,Bulgaria,2023,476,95
21016,2020-05-12,Senegal,1995,742,19
20910,2020-05-12,Cote d'Ivoire,1857,820,21
20912,2020-05-12,Cuba,1804,1277,78
20946,2020-05-12,Iceland,1801,1776,10
20925,2020-05-12,Estonia,1746,777,61
20995,2020-05-12,North Macedonia,1674,1205,92
21028,2020-05-12,Sudan,1661,173,80
20991,2020-05-12,New Zealand,1497,1402,21
20970,2020-05-12,Lithuania,1491,850,50
21021,2020-05-12,Slovakia,1465,983,27
21022,2020-05-12,Slovenia,1461,259,102
20917,2020-05-12,Djibouti,1256,886,3
20938,2020-05-12,Guatemala,1199,120,27
21023,2020-05-12,Somalia,1170,126,52
20908,2020-05-12,Congo (Kinshasa),1102,146,44
20962,2020-05-12,Kyrgyzstan,1037,709,12
21040,2020-05-12,Tunisia,1032,740,45
20922,2020-05-12,El Salvador,998,349,20
20964,2020-05-12,Latvia,950,627,18
20960,2020-05-12,Kosovo,919,671,29
20976,2020-05-12,Maldives,904,29,3
20913,2020-05-12,Cyprus,903,449,16
21027,2020-05-12,Sri Lanka,889,366,9
20869,2020-05-12,Albania,876,682,31
20965,2020-05-12,Lebanon,870,234,26
20931,2020-05-12,Gabon,863,137,9
20993,2020-05-12,Niger,854,648,47
20940,2020-05-12,Guinea-Bissau,820,26,3
20909,2020-05-12,Costa Rica,804,520,7
20894,2020-05-12,Burkina Faso,766,588,51
20871,2020-05-12,Andorra,758,568,48
21001,2020-05-12,Paraguay,737,173,10
20977,2020-05-12,Mali,730,398,40
21034,2020-05-12,Tajikistan,729,0,21
21047,2020-05-12,Uruguay,717,532,19
20958,2020-05-12,Kenya,715,259,36
20916,2020-05-12,Diamond Princess,712,651,13
20933,2020-05-12,Georgia,642,349,11
21013,2020-05-12,San Marino,638,161,41
20956,2020-05-12,Jordan,576,390,9
21035,2020-05-12,Tanzania,509,183,21
20954,2020-05-12,Jamaica,507,100,9
20978,2020-05-12,Malta,506,434,5
21054,2020-05-12,Zambia,441,117,7
21033,2020-05-12,Taiwan*,440,372,7
20923,2020-05-12,Equatorial Guinea,439,13,4
21049,2020-05-12,Venezuela,423,220,10
21051,2020-05-12,West Bank and Gaza,375,308,2
20902,2020-05-12,Chad,357,76,40
21019,2020-05-12,Sierra Leone,338,72,19
20907,2020-05-12,Congo (Brazzaville),333,53,11
20980,2020-05-12,Mauritius,332,322,10
20886,2020-05-12,Benin,327,76,2
20985,2020-05-12,Montenegro,324,298,9
21050,2020-05-12,Vietnam,288,252,0
21009,2020-05-12,Rwanda,286,153,0
20897,2020-05-12,Cabo Verde,267,58,2
20927,2020-05-12,Ethiopia,261,106,5
20989,2020-05-12,Nepal,217,33,0
20967,2020-05-12,Liberia,211,85,20
20942,2020-05-12,Haiti,209,17,16
21014,2020-05-12,Sao Tome and Principe,208,4,5
21038,2020-05-12,Togo,199,92,11
21025,2020-05-12,South Sudan,194,2,0
20973,2020-05-12,Madagascar,186,101,0
20926,2020-05-12,Eswatini,184,28,2
20895,2020-05-12,Burma,180,76,6
20901,2020-05-12,Central African Republic,143,10,0
20892,2020-05-12,Brunei,141,134,1
21043,2020-05-12,Uganda,129,55,0
20898,2020-05-12,Cambodia,122,121,0
21039,2020-05-12,Trinidad and Tobago,116,107,8
20941,2020-05-12,Guyana,113,36,10
20987,2020-05-12,Mozambique,104,34,0
20983,2020-05-12,Monaco,96,85,4
20879,2020-05-12,Bahamas,93,39,11
20882,2020-05-12,Barbados,85,57,7
20969,2020-05-12,Liechtenstein,82,55,1
21053,2020-05-12,Yemen,65,1,10
20968,2020-05-12,Libya,64,28,3
20974,2020-05-12,Malawi,57,24,3
21032,2020-05-12,Syria,47,29,3
20872,2020-05-12,Angola,45,13,2
20984,2020-05-12,Mongolia,42,15,0
20924,2020-05-12,Eritrea,39,38,0
21055,2020-05-12,Zimbabwe,36,9,4
20873,2020-05-12,Antigua and Barbuda,25,19,3
20992,2020-05-12,Nicaragua,25,7,8
21037,2020-05-12,Timor-Leste,24,21,0
20890,2020-05-12,Botswana,24,17,1
20932,2020-05-12,Gambia,22,10,1
20937,2020-05-12,Grenada,21,13,0
20963,2020-05-12,Laos,19,13,0
21011,2020-05-12,Saint Lucia,18,17,0
20885,2020-05-12,Belize,18,16,2
20928,2020-05-12,Fiji,18,14,0
21012,2020-05-12,Saint Vincent and the Grenadines,17,12,0
20918,2020-05-12,Dominica,16,15,0
20988,2020-05-12,Namibia,16,11,0
21010,2020-05-12,Saint Kitts and Nevis,15,14,0
20896,2020-05-12,Burundi,15,7,1
20943,2020-05-12,Holy See,12,2,0
21018,2020-05-12,Seychelles,11,10,0
20887,2020-05-12,Bhutan,11,5,0
20906,2020-05-12,Comoros,11,0,1
21029,2020-05-12,Suriname,10,9,1
20979,2020-05-12,Mauritania,9,6,1
20972,2020-05-12,MS Zaandam,9,0,2
21000,2020-05-12,Papua New Guinea,8,8,0
21052,2020-05-12,Western Sahara,6,6,0
21230,2020-05-13,US,1390406,243430,84119
21196,2020-05-13,Russia,242271,48003,2212
21234,2020-05-13,United Kingdom,230985,1032,33264
21214,2020-05-13,Spain,228691,140823,27104
21141,2020-05-13,Italy,222104,112541,31106
21079,2020-05-13,Brazil,190137,78424,13240
21118,2020-05-13,France,178184,58786,27077
21122,2020-05-13,Germany,174098,148700,7861
21229,2020-05-13,Turkey,143114,101715,3952
21137,2020-05-13,Iran,112725,89428,6783
21092,2020-05-13,China,84024,79246,4637
21135,2020-05-13,India,78055,26400,2551
21190,2020-05-13,Peru,76306,24324,2169
21088,2020-05-13,Canada,73568,35177,5425
21072,2020-05-13,Belgium,53981,13937,8843
21203,2020-05-13,Saudi Arabia,44830,17622,273
21178,2020-05-13,Netherlands,43410,157,5581
21169,2020-05-13,Mexico,40186,26990,4220
21186,2020-05-13,Pakistan,35298,8899,761
21091,2020-05-13,Chile,34381,14865,346
21108,2020-05-13,Ecuador,30486,3433,2334
21219,2020-05-13,Switzerland,30413,27100,1870
21193,2020-05-13,Portugal,28132,3182,1175
21218,2020-05-13,Sweden,27909,4971,3460
21194,2020-05-13,Qatar,26539,3143,14
21071,2020-05-13,Belarus,25825,7711,146
21208,2020-05-13,Singapore,25346,4809,21
21139,2020-05-13,Ireland,23401,19470,1497
21233,2020-05-13,United Arab Emirates,20386,6523,206
21069,2020-05-13,Bangladesh,17822,3361,269
21192,2020-05-13,Poland,17204,6410,861
21140,2020-05-13,Israel,16548,12232,264
21232,2020-05-13,Ukraine,16425,3716,439
21143,2020-05-13,Japan,16049,8920,678
21195,2020-05-13,Romania,16002,7961,1036
21065,2020-05-13,Austria,15997,14304,624
21136,2020-05-13,Indonesia,15438,3287,1028
21093,2020-05-13,Colombia,12930,3133,509
21212,2020-05-13,South Africa,12074,4745,219
21191,2020-05-13,Philippines,11618,2251,772
21107,2020-05-13,Dominican Republic,11196,3221,409
21149,2020-05-13,Kuwait,11028,3263,82
21147,2020-05-13,"Korea, South",10991,9762,260
21103,2020-05-13,Denmark,10865,8861,533
21109,2020-05-13,Egypt,10431,2486,556
21205,2020-05-13,Serbia,10295,3824,222
21187,2020-05-13,Panama,8944,6067,256
21102,2020-05-13,Czechia,8269,5047,290
21184,2020-05-13,Norway,8175,32,229
21064,2020-05-13,Australia,6989,6297,98
21062,2020-05-13,Argentina,6879,2266,329
21163,2020-05-13,Malaysia,6779,5281,111
21174,2020-05-13,Morocco,6512,3131,188
21058,2020-05-13,Algeria,6253,3058,522
21117,2020-05-13,Finland,6054,4300,284
21068,2020-05-13,Bahrain,5816,2205,10
21145,2020-05-13,Kazakhstan,5417,2408,32
21123,2020-05-13,Ghana,5408,514,24
21170,2020-05-13,Moldova,5406,2176,185
21056,2020-05-13,Afghanistan,5226,648,132
21182,2020-05-13,Nigeria,4971,1070,164
21185,2020-05-13,Oman,4019,1289,17
21159,2020-05-13,Luxembourg,3904,3629,103
21063,2020-05-13,Armenia,3718,1500,48
21133,2020-05-13,Hungary,3341,1102,430
21076,2020-05-13,Bolivia,3148,339,142
21138,2020-05-13,Iraq,3032,1966,115
21224,2020-05-13,Thailand,3017,2844,56
21087,2020-05-13,Cameroon,2800,1543,136
21124,2020-05-13,Greece,2760,1374,155
21066,2020-05-13,Azerbaijan,2758,1789,35
21236,2020-05-13,Uzbekistan,2612,2076,11
21127,2020-05-13,Guinea,2374,856,14
21132,2020-05-13,Honduras,2255,237,123
21099,2020-05-13,Croatia,2213,1834,94
21077,2020-05-13,Bosnia and Herzegovina,2181,1228,120
21204,2020-05-13,Senegal,2105,782,21
21081,2020-05-13,Bulgaria,2069,499,96
21098,2020-05-13,Cote d'Ivoire,1912,902,24
21216,2020-05-13,Sudan,1818,198,90
21100,2020-05-13,Cuba,1810,1326,79
21134,2020-05-13,Iceland,1802,1780,10
21113,2020-05-13,Estonia,1751,777,61
21183,2020-05-13,North Macedonia,1694,1229,95
21158,2020-05-13,Lithuania,1505,908,54
21179,2020-05-13,New Zealand,1497,1411,21
21209,2020-05-13,Slovakia,1469,1060,27
21210,2020-05-13,Slovenia,1463,260,103
21126,2020-05-13,Guatemala,1342,121,29
21105,2020-05-13,Djibouti,1268,900,3
21211,2020-05-13,Somalia,1219,130,52
21096,2020-05-13,Congo (Kinshasa),1169,148,50
21150,2020-05-13,Kyrgyzstan,1044,726,12
21110,2020-05-13,El Salvador,1037,374,20
21228,2020-05-13,Tunisia,1032,759,45
21119,2020-05-13,Gabon,1004,152,9
21164,2020-05-13,Maldives,955,40,4
21152,2020-05-13,Latvia,951,627,19
21148,2020-05-13,Kosovo,919,671,29
21215,2020-05-13,Sri Lanka,915,382,9
21101,2020-05-13,Cyprus,905,449,17
21057,2020-05-13,Albania,880,688,31
21153,2020-05-13,Lebanon,878,236,26
21181,2020-05-13,Niger,860,658,49
21128,2020-05-13,Guinea-Bissau,836,26,3
21097,2020-05-13,Costa Rica,815,527,8
21222,2020-05-13,Tajikistan,801,0,23
21082,2020-05-13,Burkina Faso,773,592,51
21059,2020-05-13,Andorra,760,576,49
21165,2020-05-13,Mali,758,412,44
21189,2020-05-13,Paraguay,740,182,11
21146,2020-05-13,Kenya,737,281,40
21235,2020-05-13,Uruguay,719,545,19
21104,2020-05-13,Diamond Princess,712,651,13
21121,2020-05-13,Georgia,647,372,11
21201,2020-05-13,San Marino,643,161,41
21144,2020-05-13,Jordan,582,392,9
21111,2020-05-13,Equatorial Guinea,522,13,6
